date,p_Aggression_mean,p_Anxiety_mean,p_Disappointment_mean,p_Hope_mean,p_Neutral_mean,p_Uncertainty_mean,p_Aggression_wmean,p_Anxiety_wmean,p_Disappointment_wmean,p_Hope_wmean,p_Neutral_wmean,p_Uncertainty_wmean,emotion_entropy,msg_volume
2025-08-18,0.13727416,0.19820718,0.20624548,0.073316835,0.30725357,0.07770279,0.027237269696537125,0.27257509109760897,0.09972977638959149,0.04817847351573328,0.47910787138674876,0.0731715278397559,2.4116933,418
2025-08-19,0.16652931,0.18816188,0.13405766,0.04114876,0.38400587,0.086096525,0.10861765923457835,0.24759326515752228,0.0685191995059102,0.026780580685744158,0.4455368469878416,0.10295246339783595,2.297019,253
2025-08-20,0.24843217,0.19908273,0.14261985,0.04737745,0.291371,0.071116805,0.11046223587592387,0.2877424981120334,0.030303064385236826,0.1085948338063321,0.3201740096882019,0.14272333534916357,2.3614519,360
2025-08-21,0.19991775,0.19468258,0.165163,0.06198663,0.33251348,0.04573656,0.059556530234771005,0.272453425171309,0.04571699528241059,0.019778271768555875,0.48831890902648906,0.1141758662502132,2.3334582,297
2025-08-22,0.18497552,0.18331887,0.10999037,0.08999406,0.33721974,0.09450144,0.04147956000693027,0.2962671286121887,0.03245679472234479,0.027204165209027856,0.39011796608322397,0.21247436978456266,2.4124167,258
2025-08-23,0.17916948,0.24223363,0.10769419,0.063073136,0.32095397,0.086875595,0.07762415750544899,0.38848116622506784,0.05116541056632117,0.043802549893501096,0.25653496782663476,0.1823917357714452,2.3700936,151
2025-08-24,0.18088996,0.23106958,0.14064233,0.09846554,0.27833903,0.07059355,0.0715846327912212,0.2233904345379303,0.04398030632694455,0.198774748817809,0.32582257930137687,0.13644730682255918,2.445438,232
2025-08-25,0.134428,0.17924912,0.1480149,0.05043917,0.41388154,0.07398725,0.035998743601569703,0.27547885586798115,0.03520176093807441,0.05235075052751472,0.49867196767484867,0.1022979336029045,2.2637174,325
2025-08-26,0.09911017,0.2646388,0.1082992,0.04383877,0.36115894,0.12295409,0.04966848442592157,0.4013751365721588,0.06322106385602216,0.02084527606233889,0.3918923091360071,0.07299772732859813,2.2855954,229
2025-08-27,0.16967405,0.2594692,0.128593,0.04795335,0.3047037,0.089606695,0.045510905838154356,0.2850265189788274,0.10405526187323705,0.02651306653198223,0.46247776056147377,0.07641648966910726,2.3641837,227
2025-08-28,0.20163277,0.22386912,0.11336735,0.04642901,0.3278396,0.08686215,0.039177497669834374,0.36997064698150006,0.08569432900522692,0.030545360969682304,0.3592599841126547,0.11535218128502309,2.344584,261
2025-08-29,0.19390078,0.1924434,0.14011948,0.030624736,0.37384722,0.06906441,0.1045798071582171,0.283720894820403,0.04026033111601299,0.0330130187765598,0.4587857430142086,0.07964018345163233,2.2646883,482
2025-08-30,0.12488257,0.23323889,0.14540681,0.040362474,0.33259112,0.12351814,0.008730158423594356,0.13882381712591954,0.15457384409544647,0.011302356988891983,0.5946528697405971,0.09191694974272017,2.35695,110
2025-08-31,0.21419849,0.23010057,0.13965704,0.041272096,0.32715625,0.04761553,0.0919688433875481,0.20091995600244034,0.02437248748847913,0.10817011045976797,0.4206308238063877,0.15393776110836574,2.2868302,179
2025-09-01,0.1265278,0.21121879,0.18159835,0.05955003,0.33253595,0.08856911,0.02488557583216354,0.5413587428332836,0.04816043897548144,0.037460407319479444,0.2790204374507988,0.06911434814452071,2.378406,230
2025-09-02,0.15504065,0.29481205,0.11270543,0.044737443,0.3200567,0.072647706,0.014944284466898933,0.09450290721708048,0.06472217074745192,0.35940421015690915,0.40167735716923747,0.06474904149976848,2.2927942,205
2025-09-03,0.1962851,0.2764009,0.11490636,0.043582972,0.2974146,0.07141004,0.05251572045804934,0.2466731179824534,0.05124386661336052,0.12039259828513942,0.3944781368375503,0.13469655427518668,2.3217373,305
2025-09-04,0.15089978,0.23661132,0.11327125,0.06473249,0.34480256,0.0896826,0.07737065760388971,0.2786737427512231,0.041338050305286894,0.08485006711600125,0.3752637111897553,0.14250376173543217,2.3569639,328
2025-09-05,0.10793137,0.19943568,0.13317423,0.055501953,0.40012062,0.10383615,0.017166929270367982,0.2937495783005048,0.05412149884255128,0.032895045447595535,0.5040607101241574,0.09800622611249282,2.297466,212
2025-09-06,0.1904771,0.19903482,0.13232164,0.04037132,0.36114368,0.07665141,0.011926909992862849,0.17382862075843922,0.10988138448740584,0.028378184288506886,0.6448677885142284,0.03111711300343587,2.3069367,155
2025-09-07,0.1602936,0.2618655,0.12024692,0.04611111,0.3289931,0.082489796,0.011688559264106597,0.14130631981982872,0.07773436480262988,0.1260610610334976,0.5946865318281108,0.048523180124079704,2.3263192,195
2025-09-08,0.14638107,0.26435733,0.1285085,0.02982171,0.3297343,0.10119711,0.0404818618296141,0.2829462910120992,0.10650167602879439,0.05951468087261709,0.4374321605047825,0.07312332586970774,2.3069427,167
2025-09-09,0.19148639,0.20209162,0.14262757,0.06372085,0.32120523,0.07886832,0.02069340884049871,0.3660354776216874,0.06289307073550728,0.022833684906811712,0.40173666021021576,0.12580769010979892,2.391965,221
2025-09-10,0.14012231,0.18293102,0.13524333,0.0619321,0.37015796,0.10961333,0.05923023380833498,0.3056016157175657,0.04207551175964429,0.18214868021181668,0.2783628090266398,0.132581157084728,2.3648226,271
2025-09-11,0.084569596,0.2642393,0.1125681,0.040806185,0.3998753,0.09794149,0.0260084872430885,0.2776450912214948,0.029999984117463543,0.0221583113940026,0.4897846790995704,0.1544034652641323,2.2088633,160
2025-09-12,0.1673168,0.19664048,0.13557558,0.077360265,0.34753534,0.075571515,0.022493865210319288,0.4653554567188585,0.03388767216177772,0.03417353266193022,0.3579274270806339,0.08616204955888493,2.3809261,442
2025-09-13,0.2926957,0.14687613,0.14337917,0.07313177,0.29168728,0.052229933,0.015758744818919656,0.1751725768336017,0.11715692839744955,0.19296797014182432,0.4594469230600779,0.03949685158553601,2.3439014,66
2025-09-14,0.1204808,0.2603251,0.13961828,0.034785356,0.36296824,0.081822224,0.008824228400215458,0.12743495685098327,0.0819173693313049,0.16375624752244913,0.4941564232868742,0.12391077450148684,2.2645993,255
2025-09-15,0.21555907,0.22762005,0.12811339,0.060308836,0.29899794,0.06940076,0.022997328077538542,0.2890201219971743,0.07064772942067044,0.052487698867839896,0.43989940719864684,0.12494771099536686,2.3752942,363
2025-09-16,0.12140715,0.26511413,0.11722459,0.052871767,0.3063442,0.13703819,0.13636497188014132,0.36392533294260876,0.030541328476694427,0.08017825170710345,0.27169781554628214,0.11729229686347056,2.3796866,186
2025-09-17,0.16891336,0.19455642,0.15499915,0.0394189,0.38037902,0.061733156,0.08225057857697275,0.3653236884872782,0.04637736246880114,0.01453301849321077,0.3963135675832741,0.09520178948924901,2.2721145,402
2025-09-18,0.15653956,0.26903513,0.13638099,0.049683973,0.28910258,0.09925774,0.0513333205594221,0.2563037272333851,0.07507705983784929,0.06680267647710356,0.4250873227090816,0.12539587031698252,2.3839653,268
2025-09-19,0.22401875,0.19846258,0.13497797,0.092479944,0.28897706,0.061083727,0.06701688777947519,0.3809354798961059,0.0418823812620325,0.03148794938785268,0.4129804171549347,0.06569689087753822,2.4180532,447
2025-09-20,0.109721705,0.24510916,0.19247109,0.06016275,0.35182267,0.04071262,0.016088218902807518,0.33986064576325553,0.1111388824458131,0.013944540264478413,0.4199923129919842,0.09897536947241944,2.2667754,41
2025-09-21,0.14137857,0.28806582,0.12767053,0.03327173,0.33075425,0.07885909,0.024447046170836415,0.3826463970060232,0.05005818031136329,0.10573972795934665,0.28773817378637767,0.14937046209000887,2.2756448,89
2025-09-22,0.15230648,0.27692154,0.13820569,0.058142953,0.29890907,0.07551425,0.021049552669584477,0.23274228880123152,0.08422599383997048,0.05698754889116751,0.4322605737644035,0.17273402656258993,2.3619297,328
2025-09-23,0.15559626,0.23908825,0.1282237,0.034554183,0.3539611,0.088576496,0.11821649974025124,0.3259256427588597,0.03286836576645256,0.09808808705090306,0.34437459066707987,0.08052684568929581,2.2990296,231
2025-09-24,0.14122616,0.2522337,0.13001084,0.05074164,0.33674765,0.089039996,0.11039311538029402,0.2477399022629113,0.04553858692590188,0.016110330343546572,0.48662419661999456,0.09359386014845691,2.3404043,269
2025-09-25,0.14363863,0.26810545,0.110950716,0.04034876,0.2967805,0.14017598,0.05866852567739736,0.2835410555505049,0.029871535623923112,0.01241657018915968,0.3892603947538432,0.22624195004614514,2.3675582,146
2025-09-26,0.122201435,0.2641201,0.13114423,0.045734894,0.358217,0.07858235,0.07893170798688842,0.23861870228881488,0.061244775004368805,0.13126244937122072,0.41461164884950036,0.07533070233490462,2.2847238,309
2025-09-27,0.11322036,0.20309886,0.13680014,0.052430913,0.43105134,0.06339839,0.01675691187310499,0.3424453125685789,0.03889313601011697,0.01192211446060052,0.38387899227344124,0.2061035386955764,2.2141268,109
2025-09-28,0.20335005,0.24155264,0.10223046,0.054832485,0.3069813,0.091053076,0.09668027578504833,0.3004421856491864,0.11305864984280087,0.15691687204748458,0.2155937549979303,0.11730829111305782,2.366219,88
2025-09-29,0.14175642,0.20251343,0.13794082,0.056114532,0.3761846,0.08549018,0.04986693855329746,0.32096106380107114,0.030685384550097478,0.05272167881787121,0.4696578128884769,0.07610712189308123,2.3274474,204
2025-09-30,0.15363137,0.2441283,0.13575995,0.03426773,0.34494275,0.0872699,0.016777190113391422,0.3120651555319631,0.05604432382117291,0.10416429359128157,0.36524709971700503,0.14570194919330684,2.3064296,354
2025-10-01,0.18123202,0.20777228,0.14692305,0.046144858,0.33278468,0.08514308,0.016516934753213728,0.31087666930216895,0.03253001121085899,0.09297900677437763,0.42762307589449766,0.11947429889472506,2.359707,264
2025-10-02,0.11030288,0.25847822,0.12759788,0.048428673,0.39186367,0.06332866,0.048478639700065516,0.37694696883050227,0.07383359791157208,0.017101666727010807,0.41491722208323595,0.06872191827205226,2.2276216,222
2025-10-03,0.1845496,0.21879196,0.1323186,0.05396224,0.33783394,0.07254364,0.07909339614343794,0.3998302627517498,0.06609429496975608,0.049910810443402266,0.3298528509672569,0.07521838535127719,2.3464634,306
2025-10-04,0.17393006,0.2307179,0.109407105,0.037018485,0.35702735,0.091899075,0.1309512366023615,0.09636113995075964,0.06363616066104213,0.1383504276208561,0.43836904186290165,0.1323319738836305,2.2993357,172
2025-10-05,0.13149765,0.18912472,0.1822392,0.04773405,0.36162648,0.087777905,0.02744561061342629,0.3075495590996114,0.03360575482471392,0.157138563664082,0.35831340297611786,0.11594714349090508,2.3351233,272
2025-10-06,0.11634144,0.26377657,0.13989776,0.038476355,0.32700586,0.11450201,0.5720477717438333,0.20728244084744524,0.022581872421936572,0.03872915867830106,0.10019178626123042,0.059166996564967524,2.3313453,183
2025-10-07,0.15320516,0.25200808,0.1714948,0.087225944,0.2728619,0.06320413,0.2139676221352693,0.5125872136530853,0.027132279710209397,0.037979668693073405,0.1586112901355233,0.04972193990330329,2.4220223,472
2025-10-08,0.11693436,0.2164127,0.14776154,0.051032998,0.38366175,0.08419668,0.0320703019031892,0.3019230489773548,0.06456853870790377,0.10293916823994195,0.46047522666942836,0.03802372679974801,2.2974508,312
2025-10-09,0.27085307,0.22867766,0.10561253,0.042499665,0.2786173,0.07373976,0.02606895314534771,0.32622958959854953,0.04546408124131748,0.04846794750495862,0.3824322122334558,0.1713372161583871,2.3243656,391
2025-10-10,0.14227796,0.21213254,0.1674491,0.07426098,0.33411428,0.069765106,0.10003458283446011,0.5605398193216495,0.016440432265058914,0.016227357929227824,0.187678306434333,0.1190794964091212,2.381504,618
2025-10-11,0.17104375,0.24528073,0.12927042,0.057944946,0.3208685,0.07559168,0.07164749685604539,0.6035473274411647,0.02355405272362556,0.014316320042676089,0.1510778101647067,0.1358569950391693,2.3605356,473
2025-10-12,0.12715359,0.22638492,0.15443315,0.04454416,0.37081778,0.07666642,0.0516970782477709,0.6167988289949761,0.026270685568151257,0.019349048386789643,0.20506003232261355,0.08082427164213263,2.2944248,295
2025-10-13,0.1495193,0.22954439,0.12455059,0.038719762,0.36275786,0.094908096,0.04891242008275827,0.4742884483625123,0.03495752374760803,0.03830968293813989,0.3164436778408292,0.0870882431099473,2.3063247,406
2025-10-14,0.1934803,0.23199436,0.13005228,0.046189968,0.33546773,0.062815376,0.14407076781902303,0.3606053159646133,0.040464789154322986,0.0674790516890656,0.32925455685271643,0.058125527958155995,2.314559,339
2025-10-15,0.18071386,0.23600674,0.1523927,0.04979412,0.30941695,0.07167562,0.0804203653681274,0.2817117817271698,0.0724659523743625,0.04407778279598244,0.4282101277108822,0.0931139917132972,2.3629718,273
2025-10-16,0.1759149,0.24027397,0.12046376,0.06587025,0.30882642,0.088650726,0.09463454318139629,0.29495074297046087,0.05531562011867165,0.01766610199984979,0.3926667206855576,0.14476629348803224,2.395036,396
2025-10-17,0.14476648,0.23882096,0.12327306,0.07623648,0.33568755,0.08121549,0.05818018971042385,0.3150113898977002,0.04455270900546742,0.08491284952914431,0.4056065195004259,0.09173634541689697,2.3752441,273
2025-10-18,0.1715928,0.23080625,0.12463204,0.03508633,0.33277968,0.105102904,0.026980915207626417,0.48007966217233083,0.08951582627578258,0.13111782895129032,0.207430767043332,0.06487498411686274,2.3383975,120
2025-10-19,0.20958294,0.23386556,0.11965031,0.061231203,0.3039164,0.071753584,0.03301288320457021,0.3670974533246385,0.05771808514916561,0.01319550484090357,0.42122827784552064,0.10774777671818353,2.3708906,201
2025-10-20,0.113699675,0.2207054,0.14127856,0.052463565,0.3754018,0.09645099,0.1091612854539834,0.31590394488149154,0.07641873064589982,0.012452899248690164,0.37972852385321143,0.1063346223425673,2.3157833,253
2025-10-21,0.12651914,0.21020904,0.1309105,0.09051331,0.33375606,0.10809197,0.04262460369547754,0.553227361690833,0.023710833741503283,0.01398139675389335,0.23934617010666973,0.12710965344267158,2.4233649,372
2025-10-22,0.16620675,0.2936726,0.12539534,0.034218077,0.31530666,0.06520055,0.02978534953748464,0.49282570840268186,0.0615101616129314,0.014316168628120235,0.2605222795674674,0.14104033320487605,2.2735205,282
2025-10-23,0.13720943,0.23939784,0.124577075,0.048360523,0.36317712,0.08727802,0.04758318038830825,0.72090997222896,0.014089080901302094,0.029937192525221798,0.1338851864948821,0.05359535061992796,2.3103788,280
2025-10-24,0.21220015,0.18432991,0.12684727,0.056051105,0.33066368,0.089907914,0.014512342611692708,0.3062805546368644,0.04539017676803846,0.03699668748695411,0.48429227022063015,0.11252797635458271,2.3755445,433
2025-10-25,0.16278328,0.30849454,0.15233153,0.0396921,0.27481297,0.06188559,0.021678155812314137,0.30066001292694766,0.11818819223641884,0.09763735378348404,0.28361435935942575,0.17822194783168713,2.3085785,238
2025-10-26,0.20515819,0.21391985,0.12830567,0.050051566,0.29299903,0.10956569,0.027182953002263276,0.03615337569450852,0.10933937755891487,0.05538393661435905,0.6433175343783121,0.1286228499405541,2.4095368,184
2025-10-27,0.16637261,0.20655395,0.16498218,0.040076584,0.34561762,0.07639704,0.02416708019369974,0.24582460234261652,0.04570880913438788,0.07426168205170411,0.4876906763799472,0.12234715967581794,2.3285801,163
2025-10-28,0.14821379,0.2586888,0.13615803,0.030000264,0.35329142,0.07364768,0.07862219866588405,0.31754650289135905,0.060115117580248074,0.0543364434879947,0.41084780679862193,0.07853191593447013,2.2637577,245
2025-10-29,0.16749217,0.24362664,0.11808654,0.050376203,0.345852,0.07456647,0.034250361679233385,0.47836994939439076,0.030094726253584708,0.033722341854127036,0.35204180446138145,0.07152080695379612,2.31827,242
2025-10-30,0.12667485,0.2321382,0.13037314,0.05677873,0.36205795,0.091977134,0.07290470677971476,0.2523356515015385,0.04785860182277753,0.014757691342469344,0.3754313468473462,0.23671200577678092,2.3321865,407
2025-10-31,0.14946522,0.22021137,0.1826637,0.04390845,0.3376706,0.066080645,0.2280023621885745,0.5613552281053749,0.029667612858741,0.015467026183192508,0.14610741511128156,0.019400394228107767,2.3245153,266
2025-11-01,0.17374678,0.19982927,0.13753176,0.046980288,0.35797074,0.083941154,0.04161979816003696,0.3550632461518194,0.03796244877023229,0.0656921101448834,0.43819498436050125,0.06146740942153677,2.3344312,134
2025-11-02,0.19868508,0.23904572,0.15761025,0.03203201,0.2951149,0.077512056,0.29042416593895426,0.34919289461724273,0.033413815505451805,0.014522519694608563,0.195961559237984,0.11648505588288272,2.3414757,236
2025-11-03,0.17713767,0.16441897,0.16285008,0.04746253,0.3588239,0.08930689,0.019692331078466713,0.38085253267275654,0.03206317067312327,0.030083039048059205,0.3991713094609005,0.13813763259951542,2.3474782,458
2025-11-04,0.17213334,0.19601132,0.14692104,0.07763417,0.32227078,0.085029334,0.05700502923582699,0.4661284966205098,0.025723182004532722,0.06862865703104008,0.25069910523590905,0.13181553328966336,2.4193628,371
2025-11-05,0.16605558,0.2616746,0.13228127,0.06781739,0.28599167,0.08617948,0.10186128465693582,0.5108678362669443,0.026530215754362266,0.08374530908150538,0.1815995321769263,0.09539580800230052,2.406829,329
2025-11-06,0.18277434,0.25090632,0.11392977,0.08374464,0.29110277,0.07754219,0.03481551307231354,0.3002600941585409,0.040818227988597036,0.025599842762669967,0.4836384771597776,0.1148678821235146,2.409621,316
2025-11-07,0.1691964,0.1843799,0.16229914,0.060344145,0.32909122,0.09468917,0.18933631260166064,0.2230607284080447,0.05672023290776125,0.026953405350267513,0.3349415236022973,0.16898778599529682,2.4033082,391
2025-11-08,0.18876113,0.15248893,0.15255126,0.067190975,0.37236205,0.06664565,0.01657917889461355,0.12591405461423483,0.05078254980995804,0.13414943732348023,0.5193352188050907,0.15323953100976237,2.3344467,238
2025-11-09,0.2278567,0.21890366,0.13541982,0.035104726,0.3092966,0.07341846,0.03585454007727991,0.332958344978723,0.18204176429191143,0.020900817382705685,0.3542513141833113,0.07399323403303709,2.3264465,276
2025-11-10,0.1258567,0.2142545,0.13551359,0.07740398,0.32742482,0.11954641,0.06706542950896445,0.32918667488399916,0.05879621703528895,0.04134663717374416,0.42818281245523526,0.0754222239401101,2.4227545,333
2025-11-11,0.15520409,0.21984808,0.13739623,0.06179723,0.34448618,0.08126822,0.07497294290048899,0.388268736942428,0.04273282173297543,0.016848863836588686,0.3485510661343067,0.12862556578330878,2.363182,260
2025-11-12,0.16902539,0.19560692,0.14520994,0.045586098,0.3670809,0.07749075,0.06575171025437258,0.3418695926692642,0.038103823565372105,0.020494466087064234,0.45000019812278785,0.08378020563945249,2.3179467,353
2025-11-13,0.15573178,0.15400872,0.15954518,0.09547674,0.35220802,0.08302958,0.04315178448306244,0.2591583295914619,0.09076794480206075,0.09190931495121657,0.42680664986694494,0.08820597579192829,2.407821,428
2025-11-14,0.16832645,0.22715211,0.15429564,0.03418725,0.33801335,0.078025185,0.06571919812257372,0.2798419214115561,0.051605782321028325,0.05058090391849866,0.4413694692178035,0.11088272012213203,2.3170116,285
2025-11-15,0.165766,0.20809591,0.10976297,0.049122043,0.3287729,0.13848016,0.03234338079018905,0.32851842863979674,0.114556417974584,0.10562533072293148,0.3923681652587301,0.02658827001582556,2.3871028,84
2025-11-16,0.18257855,0.25770488,0.096584775,0.04101504,0.33448586,0.08763086,0.019033741544990542,0.2933676425780639,0.06604186955334182,0.016296527495062527,0.5713542632049786,0.033905972947443005,2.3030174,220
2025-11-17,0.1499883,0.16462925,0.15432875,0.0795797,0.35637814,0.09509587,0.027192923400896213,0.4232443512473595,0.031886448883793814,0.06924554612796456,0.36860633736198245,0.07982438242896192,2.3989275,459
2025-11-18,0.15480375,0.24398895,0.120537624,0.05570026,0.31344312,0.11152629,0.07851218483062063,0.40348943681153554,0.027438493202178137,0.014072160845661997,0.29084890741474906,0.18563883228177855,2.3907359,320
2025-11-19,0.14098783,0.18347318,0.1423836,0.07861292,0.37143442,0.08310805,0.02848596019875804,0.255714976548192,0.08421641875484792,0.07771525918890929,0.46125529102963553,0.09261210160473846,2.3651416,322
2025-11-20,0.15745093,0.23127398,0.1214757,0.08075443,0.31896934,0.09007562,0.03779773424788197,0.4084609769664415,0.05404248954280206,0.05279501838598923,0.3202517452669445,0.12665204510014214,2.4096863,326
2025-11-21,0.14564987,0.21554014,0.15902679,0.071475506,0.33533782,0.072969906,0.03140513850374802,0.42608480370484847,0.029602601645112643,0.029269216908397958,0.3737469252559059,0.1098913085897891,2.380103,412
2025-11-22,0.21986607,0.20037831,0.1764029,0.06537559,0.28102642,0.0569507,0.04973634630399788,0.2789553271708032,0.03007195435218501,0.12604077634339908,0.4224128957042661,0.09278266051717081,2.3940616,131
2025-11-23,0.15734322,0.20443162,0.16274415,0.04813927,0.35954514,0.067796625,0.006637746177699411,0.029819210673569334,0.08074744477430822,0.010319039798317978,0.6357092013490077,0.2367673506492593,2.3188038,224
2025-11-24,0.18315437,0.21935475,0.13645282,0.05456104,0.33464,0.071837015,0.05594697611746632,0.3615555918278276,0.04518969960868805,0.03129450651580697,0.4055350957114677,0.10047813544340822,2.3510733,254
2025-11-25,0.12586913,0.1785462,0.14749749,0.075082324,0.36687517,0.1061297,0.07176932520288495,0.3220530072353886,0.048792723935975724,0.07531058743845771,0.4064326431018622,0.07564170047235676,2.3820682,354
2025-11-26,0.12559581,0.20325671,0.13099705,0.054841854,0.3657582,0.11955038,0.14333500631975582,0.26386768252518583,0.03769386243407964,0.09833445013728868,0.3563704063400074,0.10039860285199546,2.3540494,237
2025-11-27,0.12225024,0.22106196,0.15416776,0.05764887,0.35252786,0.092343315,0.015481478564424245,0.38017431125486645,0.030099661929442818,0.015250025570631334,0.4075573336629961,0.15143718856282545,2.352842,211
2025-11-28,0.22565123,0.17935777,0.14883187,0.03926516,0.34431875,0.06257521,0.11147899890689437,0.34016805133590544,0.0404839252725938,0.064654236103559,0.38324977462384857,0.05996500433625583,2.301541,424
2025-11-29,0.21618356,0.21092466,0.1395934,0.032910798,0.34034887,0.060038716,0.023833309965363772,0.23882520629980153,0.18033134849201307,0.017319147595042998,0.4616664970983983,0.07802452543142878,2.2827487,206
2025-11-30,0.115022376,0.20395318,0.14892785,0.087837994,0.3817432,0.06251541,0.013206473496754056,0.16371159714941957,0.07035209949971702,0.11187416278511013,0.5143250372801759,0.12653064440543088,2.324458,419
2025-12-01,0.19004023,0.18173212,0.14759317,0.056534752,0.34812716,0.07597255,0.03578167358140127,0.5084895938531752,0.052398074496764924,0.014861403290488072,0.3070954038116357,0.08137387230890272,2.3565223,399
2025-12-02,0.15630485,0.20365585,0.16290794,0.06388582,0.34744394,0.06580156,0.05527238408273732,0.2592846869570306,0.11040895393760872,0.04303113111913109,0.3936206936148033,0.1383821307954077,2.3542855,405
2025-12-03,0.16376479,0.2056208,0.1390775,0.05924654,0.3583477,0.07394265,0.09311037710049014,0.2980189816620869,0.06644726486362285,0.03258346910741668,0.41381597721541563,0.09602392961225754,2.34246,348
2025-12-04,0.16522896,0.24099034,0.15728271,0.042233378,0.31633797,0.077926636,0.0981294894053927,0.4611573241679,0.050558693059762946,0.09526837715896458,0.25232504129106276,0.04256108300714158,2.3486252,294
2025-12-05,0.21084146,0.22887935,0.147503,0.06148026,0.28749838,0.06379755,0.024111227459597262,0.40238334623652255,0.028312280509477372,0.051305415727620984,0.42657267911106433,0.06731504050027431,2.3853974,350
2025-12-06,0.20587051,0.21994771,0.13011882,0.033935063,0.36256042,0.047567498,0.11161150622057957,0.22723558957284304,0.05267117985387824,0.03645435426481271,0.5079990079029753,0.0640283427405747,2.2381089,219
2025-12-07,0.14949816,0.27442604,0.09560413,0.053753447,0.33028048,0.09643774,0.11106417889331578,0.4730306292412468,0.02365250491978716,0.02096966882736136,0.24550111536500696,0.12578192982561268,2.3256066,73
2025-12-08,0.22953941,0.20496458,0.15004584,0.049901884,0.30107602,0.06447225,0.039737287574456354,0.3875807950568321,0.051249933806596204,0.04274238149230637,0.40352956339228635,0.07516003807575417,2.358838,217
2025-12-09,0.12591189,0.2653894,0.13979132,0.056999277,0.32434684,0.08756127,0.030529200202786905,0.4258231313634748,0.04166584767480296,0.06918393351970706,0.35260466849995664,0.08019322297300863,2.3512323,276
2025-12-10,0.14186616,0.24361072,0.1341797,0.057912774,0.31008103,0.11234962,0.019380899353704184,0.2677052246971804,0.05175044338413805,0.019672101174214997,0.5715650698752538,0.06992626539031953,2.4010122,225
2025-12-11,0.18115339,0.2389632,0.1498291,0.05805264,0.2786054,0.093396254,0.08959897737781694,0.27303768090708763,0.04784334817484668,0.019036865233610378,0.3862862867862305,0.1841968372345676,2.4218276,304
2025-12-12,0.15180996,0.2324648,0.13987187,0.078366674,0.32746586,0.07002083,0.0915425406778259,0.28435164752748154,0.041390143063167566,0.07752591710107498,0.3842679657800909,0.12092178035108854,2.3830273,308
2025-12-13,0.18476385,0.18002988,0.14173202,0.07305526,0.34035155,0.08006742,0.11803524006690642,0.4495113767433236,0.02552378712441385,0.12400629868964666,0.16712468967521918,0.11579860397462982,2.3916216,138
2025-12-14,0.23882203,0.15406735,0.18066904,0.07153077,0.28888392,0.066026896,0.14695265330693438,0.3497097270233552,0.015356627013069939,0.013490601520992341,0.28053366755577064,0.19395673789214132,2.4037218,268
2025-12-15,0.16498709,0.21874529,0.13026573,0.080302745,0.32828996,0.0774092,0.023054514588436142,0.364252966929907,0.04577178657776543,0.1002758516119182,0.406831184208354,0.05981371929659393,2.397043,272
2025-12-16,0.19934689,0.24219008,0.1280038,0.054114647,0.30842456,0.06792004,0.01959111353041296,0.4925888405816308,0.05894041616505543,0.04873246881591335,0.292961436060095,0.08718574253270583,2.353542,338
2025-12-17,0.19016884,0.20110886,0.16067897,0.07662871,0.29394484,0.0774698,0.07247235909412247,0.38369967297541735,0.04632169063163101,0.02439785076477771,0.35439263664401777,0.11871580789250563,2.4336574,390
2025-12-18,0.18838093,0.19997357,0.17706384,0.064968884,0.2810822,0.08853058,0.03532852976460098,0.31859149021834493,0.0475138438047,0.026621358419442957,0.3763887523620584,0.1955560046147674,2.4408197,359
2025-12-19,0.13094239,0.2246385,0.099943586,0.08740421,0.35350755,0.10356376,0.05261832852710606,0.537549803924512,0.03698813050049269,0.016667372085544918,0.23042664071577362,0.1257497291970928,2.3765376,211
2025-12-20,0.23650694,0.17025794,0.17623903,0.03380191,0.3143503,0.06884386,0.026058737607134123,0.3634310486192086,0.0596781466796961,0.05371832421236468,0.4162824714530248,0.0808313015628943,2.3239717,223
2025-12-21,0.18515046,0.22287363,0.12141424,0.058717974,0.35993442,0.051909298,0.015942010352443484,0.39530785320309464,0.048976877889673795,0.1672951172316742,0.2944158572156631,0.07806226077966377,2.294847,93
2025-12-22,0.18323822,0.23118581,0.14017427,0.04509063,0.33002737,0.070283696,0.0696991975390916,0.41619890046843094,0.033329519000582626,0.016669678245525957,0.37586283485325817,0.08823986176837748,2.3330867,262
2025-12-23,0.16442022,0.18745703,0.14962293,0.08814286,0.35163078,0.0587262,0.061687081523953746,0.29303885022673276,0.03373442029278033,0.08383647277474922,0.4325900925612317,0.09511307347789767,2.3703203,311
2025-12-24,0.15569334,0.29899985,0.10924517,0.037273787,0.3181008,0.080687046,0.02531784235410856,0.3171593219372863,0.07449592824654508,0.02425688798579577,0.42801488304288005,0.1307551246383757,2.283071,129
2025-12-25,0.1513282,0.24188797,0.13787824,0.04353107,0.34842977,0.07694477,0.022738423143647542,0.36569184230403984,0.07044191564777151,0.017548404639239002,0.4232182569642739,0.10036116050910274,2.3131921,225
2025-12-26,0.23267941,0.19793586,0.158602,0.050414596,0.28994802,0.0704201,0.014393864426377684,0.2269998416108662,0.06925356510416607,0.06830678123479393,0.5641544775243152,0.05689148639407679,2.3780775,373
2025-12-27,0.14864275,0.18708335,0.16084887,0.02858911,0.39657667,0.07825926,0.04662678947403399,0.3286248784116449,0.04485491228869392,0.012946952751404443,0.46755944862865495,0.09938698246712437,2.2486556,183
